Time,ObjectCount,FPS,PhysicsTime(ms),TotalMemory(MB),ActiveObjects
16.35,1000,360.8,0.0000,796,0
16.35,1000,354.6,0.0000,796,0
16.35,1000,331.6,0.0000,796,0
16.36,1000,338.2,0.0000,796,0
16.36,1000,361.2,0.0000,796,0
16.36,1000,330.2,0.0750,796,0
16.37,1000,348.6,0.0000,796,0
16.37,1000,304.5,0.0000,796,0
16.37,1000,308.5,0.0000,796,0
16.37,1000,344.3,0.0000,796,0
16.38,1000,341.7,0.0000,796,0
16.38,1000,348.9,0.0712,796,0
16.38,1000,335.8,0.0000,796,0
16.39,1000,339.2,0.0000,796,0
16.39,1000,339.1,0.0000,796,0
16.39,1000,364.3,0.0000,796,0
16.40,1000,344.1,0.0000,796,0
16.40,1000,338.4,0.0000,796,0
16.40,1000,335.3,0.0834,796,0
16.40,1000,339.8,0.0000,797,0
16.41,1000,345.3,0.0000,797,0
16.41,1000,325.3,0.0000,797,0
16.41,1000,327.4,0.0000,797,0
16.42,1000,342.7,0.0000,797,0
16.42,1000,343.0,0.0000,797,0
16.43,1000,113.5,0.0528,797,0
16.43,1000,313.9,0.0000,793,0
16.43,1000,316.9,0.0000,793,0
16.44,1000,338.1,0.0000,793,0
16.44,1000,341.4,0.0000,793,0
16.44,1000,351.3,0.0701,793,0
16.45,1000,324.8,0.0000,793,0
16.45,1000,340.6,0.0000,793,0
16.45,1000,303.7,0.0000,793,0
16.46,1000,345.6,0.0000,793,0
16.46,1000,315.0,0.0000,793,0
16.46,1000,252.1,0.0881,793,0
16.47,1000,350.2,0.0000,793,0
16.47,1000,331.8,0.0000,793,0
16.47,1000,345.0,0.0000,793,0
16.47,1000,352.5,0.0000,793,0
16.48,1000,352.4,0.0000,793,0
16.48,1000,353.1,0.0000,793,0
16.48,1000,313.1,0.0729,793,0
16.49,1000,354.9,0.0000,793,0
16.49,1000,360.7,0.0000,793,0
16.49,1000,318.0,0.0000,793,0
16.49,1000,348.0,0.0000,793,0
16.50,1000,336.3,0.0000,793,0
16.50,1000,329.7,0.0650,793,0
16.50,1000,318.9,0.0000,793,0
16.51,1000,315.4,0.0000,794,0
16.51,1000,336.4,0.0000,794,0
16.51,1000,361.7,0.0000,794,0
16.52,1000,283.9,0.0000,793,0
16.52,1000,341.8,0.0000,793,0
16.52,1000,332.3,0.0735,793,0
16.52,1000,339.5,0.0000,793,0
16.53,1000,335.5,0.0000,793,0
16.53,1000,348.9,0.0000,793,0
16.53,1000,339.5,0.0000,793,0
16.54,1000,306.1,0.0000,794,0
16.54,1000,340.4,0.0000,794,0
16.54,1000,335.4,0.0723,794,0
16.55,1000,334.3,0.0000,794,0
16.55,1000,338.3,0.0000,794,0
16.55,1000,346.0,0.0000,794,0
16.56,1000,276.7,0.0000,794,0
16.56,1000,274.2,0.0000,794,0
16.56,1000,352.0,0.0760,794,0
16.56,1000,344.8,0.0000,794,0
16.57,1000,369.2,0.0000,794,0
16.57,1000,354.8,0.0000,794,0
16.57,1000,342.8,0.0000,794,0
16.58,1000,358.3,0.0000,794,0
16.58,1000,351.7,0.0000,794,0
16.58,1000,332.7,0.0667,794,0
16.58,1000,335.2,0.0000,794,0
16.59,1000,331.5,0.0000,794,0
16.59,1000,344.4,0.0000,794,0
16.59,1000,347.5,0.0000,794,0
16.60,1000,350.6,0.0000,794,0
16.60,1000,354.4,0.0000,794,0
16.60,1000,338.4,0.0705,794,0
16.60,1000,350.0,0.0000,794,0
16.61,1000,340.2,0.0000,794,0
16.61,1000,339.3,0.0000,794,0
16.61,1000,329.8,0.0000,794,0
16.62,1000,347.0,0.0000,794,0
16.62,1000,349.8,0.0000,794,0
16.62,1000,313.0,0.0691,794,0
16.63,1000,330.1,0.0000,794,0
16.63,1000,338.3,0.0000,794,0
16.63,1000,276.7,0.0000,794,0
16.64,1000,327.0,0.0000,794,0
16.64,1000,348.4,0.0000,794,0
16.64,1000,324.2,0.0695,794,0
16.64,1000,341.0,0.0000,794,0
16.65,1000,347.0,0.0000,794,0
16.65,1000,340.1,0.0000,794,0
16.65,1000,347.7,0.0000,794,0
16.66,1000,367.4,0.0000,794,0
16.66,1000,355.3,0.0000,794,0
16.66,1000,338.0,0.0807,794,0
16.66,1000,333.2,0.0000,794,0
16.68,1000,64.5,0.0000,794,0
16.69,1000,93.6,0.0860,795,0
16.70,1000,203.1,0.0000,795,0
16.70,1000,304.9,0.0000,795,0
16.70,1000,327.5,0.0815,795,0
16.70,1000,352.0,0.0000,795,0
16.71,1000,330.7,0.0000,795,0
16.71,1000,330.3,0.0000,795,0
16.71,1000,317.2,0.0000,795,0
16.72,1000,341.4,0.0000,795,0
16.72,1000,348.5,0.0000,795,0
16.72,1000,335.8,0.0721,795,0
16.73,1000,333.9,0.0000,795,0
16.73,1000,331.3,0.0000,796,0
16.73,1000,334.1,0.0000,796,0
16.73,1000,358.8,0.0000,796,0
16.74,1000,326.6,0.0000,796,0
16.74,1000,332.1,0.0799,796,0
16.74,1000,344.4,0.0000,796,0
16.75,1000,355.9,0.0000,796,0
16.75,1000,355.0,0.0000,796,0
16.75,1000,339.8,0.0000,796,0
16.75,1000,346.8,0.0000,796,0
16.76,1000,329.4,0.0000,796,0
16.76,1000,327.7,0.0746,796,0
16.76,1000,339.8,0.0000,796,0
16.77,1000,346.9,0.0000,796,0
16.77,1000,327.1,0.0000,796,0
16.77,1000,308.8,0.0000,796,0
16.78,1000,292.2,0.0000,796,0
16.78,1000,311.9,0.0000,796,0
16.78,1000,329.8,0.0664,796,0
16.79,1000,351.4,0.0000,796,0
16.79,1000,321.7,0.0000,796,0
16.79,1000,347.2,0.0000,796,0
16.79,1000,337.7,0.0000,796,0
16.80,1000,312.2,0.0000,796,0
16.80,1000,347.9,0.0884,796,0
16.80,1000,329.3,0.0000,796,0
16.81,1000,325.3,0.0000,796,0
16.81,1000,355.1,0.0000,796,0
16.81,1000,335.4,0.0000,796,0
16.82,1000,340.1,0.0000,796,0
16.82,1000,338.6,0.0000,796,0
16.82,1000,307.1,0.0592,796,0
16.82,1000,346.4,0.0000,796,0
16.83,1000,353.5,0.0000,796,0
16.83,1000,344.4,0.0000,796,0
16.83,1000,350.6,0.0000,796,0
16.84,1000,331.3,0.0000,797,0
16.84,1000,348.8,0.0000,797,0
16.84,1000,326.6,0.0553,797,0
16.85,1000,349.5,0.0000,797,0
16.85,1000,269.6,0.0000,797,0
16.85,1000,324.9,0.0000,797,0
16.85,1000,317.9,0.0000,797,0
16.86,1000,307.3,0.0000,797,0
16.86,1000,274.7,0.0789,797,0
16.87,1000,310.5,0.0000,797,0
16.87,1000,320.8,0.0000,797,0
16.87,1000,320.1,0.0000,797,0
16.87,1000,297.9,0.0000,797,0
16.88,1000,326.6,0.0000,797,0
16.88,1000,293.5,0.1142,797,0
16.88,1000,259.2,0.0000,797,0
16.89,1000,309.0,0.0000,797,0
16.89,1000,336.4,0.0000,797,0
16.89,1000,327.1,0.0000,797,0
16.90,1000,322.1,0.0000,797,0
16.90,1000,280.5,0.0937,797,0
16.90,1000,324.8,0.0000,797,0
16.91,1000,321.5,0.0000,797,0
16.91,1000,321.1,0.0000,797,0
16.91,1000,318.0,0.0000,797,0
16.92,1000,332.2,0.0000,797,0
16.92,1000,336.0,0.0000,797,0
16.92,1000,335.1,0.0836,797,0
16.93,1000,331.5,0.0000,797,0
16.93,1000,322.4,0.0000,798,0
16.93,1000,346.8,0.0000,798,0
16.93,1000,342.0,0.0000,798,0
16.94,1000,294.5,0.0000,798,0
16.94,1000,299.5,0.1028,798,0
16.94,1000,322.8,0.0000,798,0
16.95,1000,356.1,0.0000,798,0
16.95,1000,359.0,0.0000,798,0
16.95,1000,341.5,0.0000,798,0
16.96,1000,333.6,0.0000,798,0
16.96,1000,324.8,0.0000,798,0
16.96,1000,316.7,0.0722,798,0
16.97,1000,308.8,0.0000,798,0
16.97,1000,352.7,0.0000,798,0
16.97,1000,338.6,0.0000,798,0
16.97,1000,335.6,0.0000,798,0
16.98,1000,325.5,0.0000,798,0
16.98,1000,343.1,0.0000,798,0
16.98,1000,341.6,0.0671,798,0
16.99,1000,328.5,0.0000,798,0
16.99,1000,308.6,0.0000,798,0
16.99,1000,340.0,0.0000,798,0
17.00,1000,329.1,0.0000,798,0
17.00,1000,157.5,0.0000,799,0
17.01,1000,154.6,0.0929,799,0
17.01,1000,156.7,0.0000,799,0
17.02,1000,153.5,0.0000,799,0
17.03,1000,180.0,0.0849,799,0
17.03,1000,319.3,0.0000,789,0
17.03,1000,341.8,0.0000,789,0
17.04,1000,351.4,0.0000,789,0
17.04,1000,361.9,0.0000,789,0
17.04,1000,319.7,0.0726,789,0
17.04,1000,335.4,0.0000,789,0
17.05,1000,321.3,0.0000,789,0
17.05,1000,330.7,0.0000,789,0
17.05,1000,353.5,0.0000,789,0
17.06,1000,339.2,0.0000,789,0
17.06,1000,357.0,0.0000,789,0
17.06,1000,327.2,0.0824,789,0
17.06,1000,366.6,0.0000,789,0
17.07,1000,348.3,0.0000,789,0
17.07,1000,316.6,0.0000,789,0
17.07,1000,338.5,0.0000,789,0
17.08,1000,312.6,0.0000,789,0
17.08,1000,306.7,0.0000,789,0
17.08,1000,323.1,0.0913,789,0
17.09,1000,350.7,0.0000,789,0
17.09,1000,292.1,0.0000,789,0
17.09,1000,317.9,0.0000,789,0
17.10,1000,322.3,0.0000,789,0
17.10,1000,328.8,0.0000,790,0
17.10,1000,297.0,0.0753,790,0
17.10,1000,345.7,0.0000,790,0
17.11,1000,322.0,0.0000,790,0
17.11,1000,330.3,0.0000,790,0
17.11,1000,320.2,0.0000,790,0
17.12,1000,316.9,0.0000,790,0
17.12,1000,307.8,0.1092,790,0
17.12,1000,323.6,0.0000,790,0
17.13,1000,292.4,0.0000,790,0
17.13,1000,353.5,0.0000,790,0
17.13,1000,304.0,0.0000,790,0
17.14,1000,319.5,0.0000,790,0
17.14,1000,323.1,0.0000,790,0
17.14,1000,332.4,0.0965,790,0
17.15,1000,297.4,0.0000,790,0
17.15,1000,266.3,0.0000,790,0
17.15,1000,318.2,0.0000,790,0
17.16,1000,314.3,0.0000,790,0
17.16,1000,330.1,0.0000,790,0
17.16,1000,296.5,0.0828,790,0
17.17,1000,327.8,0.0000,790,0
17.17,1000,350.2,0.0000,790,0
17.17,1000,341.0,0.0000,790,0
17.17,1000,273.2,0.0000,790,0
17.18,1000,293.7,0.0000,790,0
17.18,1000,304.5,0.1295,790,0
17.18,1000,307.3,0.0000,790,0
17.19,1000,317.3,0.0000,790,0
17.19,1000,304.7,0.0000,790,0
17.19,1000,345.4,0.0000,790,0
17.20,1000,314.9,0.0000,790,0
17.20,1000,308.9,0.0820,790,0
17.20,1000,338.3,0.0000,790,0
17.21,1000,340.0,0.0000,790,0
17.21,1000,318.6,0.0000,790,0
17.22,1000,160.8,0.0000,790,0
17.22,1000,325.7,0.0000,790,0
17.22,1000,303.7,0.0955,790,0
17.22,1000,347.8,0.0000,790,0
17.23,1000,317.6,0.0000,790,0
17.23,1000,338.6,0.0000,790,0
17.23,1000,345.9,0.0000,790,0
17.24,1000,337.7,0.0000,790,0
17.24,1000,327.7,0.0000,790,0
17.24,1000,343.3,0.0711,790,0
17.25,1000,332.8,0.0000,790,0
17.25,1000,339.1,0.0000,790,0
17.25,1000,323.0,0.0000,790,0
17.26,1000,321.2,0.0000,790,0
17.26,1000,350.2,0.0000,790,0
17.26,1000,335.4,0.0673,790,0
17.26,1000,347.1,0.0000,790,0
17.27,1000,360.5,0.0000,790,0
17.27,1000,344.3,0.0000,790,0
17.27,1000,334.6,0.0000,790,0
17.28,1000,328.5,0.0000,790,0
17.28,1000,337.5,0.0000,790,0
17.28,1000,323.4,0.0764,790,0
17.28,1000,337.6,0.0000,790,0
17.29,1000,320.6,0.0000,790,0
17.29,1000,340.8,0.0000,790,0
17.29,1000,316.4,0.0000,791,0
17.30,1000,360.6,0.0000,791,0
17.30,1000,320.7,0.0000,791,0
17.30,1000,327.2,0.0773,791,0
17.31,1000,314.2,0.0000,791,0
17.31,1000,333.3,0.0000,791,0
17.31,1000,349.7,0.0000,791,0
17.31,1000,322.1,0.0000,791,0
17.32,1000,343.0,0.0000,791,0
17.32,1000,297.8,0.0745,791,0
17.32,1000,312.7,0.0000,791,0
17.33,1000,350.8,0.0000,791,0
17.33,1000,343.1,0.0000,791,0
17.33,1000,355.0,0.0000,791,0
17.34,1000,332.4,0.0000,791,0
17.34,1000,343.1,0.0000,791,0
17.34,1000,328.0,0.0821,791,0
17.34,1000,341.6,0.0000,791,0
17.35,1000,319.8,0.0000,791,0
17.35,1000,350.2,0.0000,791,0
17.35,1000,340.6,0.0000,791,0
17.36,1000,313.3,0.0000,791,0
17.36,1000,352.3,0.0000,791,0
17.36,1000,341.4,0.0750,791,0
17.37,1000,321.8,0.0000,791,0
17.37,1000,346.1,0.0000,791,0
17.37,1000,355.1,0.0000,791,0
17.37,1000,339.5,0.0000,791,0
17.38,1000,296.9,0.0000,791,0
17.38,1000,334.3,0.0752,791,0
17.38,1000,342.7,0.0000,791,0
17.39,1000,344.6,0.0000,791,0
17.39,1000,341.0,0.0000,791,0
17.39,1000,322.8,0.0000,791,0
17.40,1000,360.3,0.0000,791,0
17.40,1000,350.7,0.0000,791,0
17.40,1000,341.2,0.0687,792,0
17.40,1000,352.7,0.0000,792,0
17.41,1000,355.6,0.0000,792,0
17.41,1000,351.2,0.0000,792,0
17.41,1000,279.8,0.0000,792,0
17.42,1000,356.1,0.0000,792,0
17.42,1000,360.2,0.0000,792,0
17.42,1000,322.9,0.0643,792,0
17.42,1000,341.0,0.0000,792,0
17.43,1000,344.9,0.0000,792,0
17.43,1000,342.2,0.0000,792,0
17.43,1000,358.1,0.0000,792,0
17.44,1000,351.9,0.0000,792,0
17.44,1000,357.3,0.0000,792,0
17.44,1000,341.1,0.0803,792,0
17.45,1000,337.9,0.0000,792,0
17.45,1000,349.2,0.0000,792,0
17.45,1000,348.1,0.0000,792,0
17.45,1000,348.5,0.0000,792,0
17.46,1000,342.4,0.0000,792,0
17.46,1000,355.4,0.0000,792,0
17.46,1000,339.8,0.0756,792,0
17.47,1000,355.7,0.0000,792,0
17.47,1000,353.5,0.0000,792,0
17.47,1000,348.4,0.0000,792,0
17.47,1000,364.6,0.0000,792,0
17.48,1000,345.3,0.0000,792,0
17.48,1000,363.4,0.0000,793,0
17.48,1000,338.6,0.0910,793,0
17.48,1000,360.1,0.0000,793,0
17.49,1000,354.6,0.0000,793,0
17.49,1000,339.3,0.0000,793,0
17.49,1000,317.2,0.0000,793,0
17.50,1000,358.9,0.0000,793,0
17.50,1000,358.3,0.0000,793,0
17.50,1000,353.7,0.0702,793,0
17.51,1000,357.1,0.0000,793,0
17.51,1000,357.6,0.0000,793,0
17.51,1000,343.6,0.0000,793,0
17.51,1000,353.0,0.0000,793,0
17.52,1000,358.6,0.0000,793,0
17.52,1000,353.2,0.0000,793,0
17.52,1000,305.1,0.0844,793,0
17.53,1000,324.5,0.0000,793,0
17.53,1000,352.3,0.0000,793,0
17.53,1000,355.8,0.0000,793,0
17.53,1000,324.9,0.0000,793,0
17.54,1000,359.5,0.0000,793,0
17.54,1000,323.0,0.0700,793,0
17.54,1000,328.9,0.0000,793,0
17.55,1000,349.4,0.0000,793,0
17.55,1000,344.6,0.0000,793,0
17.55,1000,341.9,0.0000,793,0
17.55,1000,356.0,0.0000,793,0
17.56,1000,346.2,0.0000,793,0
17.56,1000,345.0,0.0570,793,0
17.56,1000,343.8,0.0000,793,0
17.57,1000,343.2,0.0000,794,0
17.57,1000,333.3,0.0000,794,0
17.57,1000,334.2,0.0000,794,0
17.58,1000,338.4,0.0000,794,0
17.58,1000,327.9,0.0000,794,0
17.58,1000,333.5,0.0663,794,0
17.58,1000,348.5,0.0000,794,0
17.59,1000,102.3,0.0000,794,0
17.60,1000,327.0,0.0000,789,0
17.60,1000,318.2,0.0000,789,0
17.60,1000,305.6,0.0877,789,0
17.61,1000,327.4,0.0000,789,0
17.61,1000,301.7,0.0000,789,0
17.61,1000,320.1,0.0000,789,0
17.62,1000,293.8,0.0000,789,0
17.62,1000,348.8,0.0000,789,0
17.62,1000,336.1,0.0919,789,0
17.63,1000,339.8,0.0000,789,0
17.63,1000,299.7,0.0000,789,0
17.63,1000,326.1,0.0000,789,0
17.63,1000,349.6,0.0000,789,0
17.64,1000,348.2,0.0000,789,0
17.64,1000,333.9,0.0965,789,0
17.64,1000,360.7,0.0000,789,0
17.65,1000,359.7,0.0000,789,0
17.65,1000,356.3,0.0000,789,0
17.65,1000,347.5,0.0000,789,0
17.65,1000,367.0,0.0000,789,0
17.66,1000,358.1,0.0000,790,0
17.66,1000,354.8,0.0000,790,0
17.66,1000,308.7,0.0696,790,0
17.67,1000,362.1,0.0000,790,0
17.67,1000,333.5,0.0000,790,0
17.67,1000,324.0,0.0000,790,0
17.67,1000,337.7,0.0000,790,0
17.68,1000,312.7,0.0000,790,0
17.68,1000,300.4,0.0650,790,0
17.68,1000,356.3,0.0000,790,0
17.69,1000,339.1,0.0000,790,0
17.69,1000,331.5,0.0000,790,0
17.69,1000,347.9,0.0000,790,0
17.70,1000,358.1,0.0000,790,0
17.70,1000,353.6,0.0000,790,0
17.70,1000,348.9,0.0696,790,0
17.70,1000,364.0,0.0000,790,0
17.71,1000,349.7,0.0000,790,0
17.71,1000,312.0,0.0000,790,0
17.71,1000,313.5,0.0000,790,0
17.72,1000,366.0,0.0000,790,0
17.72,1000,356.6,0.0000,790,0
17.72,1000,343.0,0.0684,790,0
17.72,1000,350.2,0.0000,790,0
17.73,1000,339.2,0.0000,790,0
17.73,1000,353.9,0.0000,790,0
17.73,1000,349.8,0.0000,790,0
17.74,1000,358.0,0.0000,790,0
17.74,1000,358.7,0.0000,790,0
17.74,1000,343.3,0.0725,790,0
17.74,1000,339.2,0.0000,790,0
17.75,1000,356.7,0.0000,790,0
17.75,1000,338.6,0.0000,790,0
17.75,1000,362.1,0.0000,790,0
17.76,1000,352.5,0.0000,790,0
17.76,1000,361.6,0.0000,790,0
17.76,1000,342.1,0.0582,790,0
17.76,1000,338.8,0.0000,790,0
17.77,1000,328.0,0.0000,790,0
17.77,1000,345.9,0.0000,790,0
17.77,1000,346.4,0.0000,790,0
17.78,1000,324.0,0.0000,790,0
17.78,1000,347.6,0.0000,790,0
17.78,1000,318.1,0.1029,790,0
17.79,1000,321.1,0.0000,790,0
17.79,1000,323.3,0.0000,790,0
17.79,1000,297.3,0.0000,790,0
17.80,1000,326.8,0.0000,790,0
17.80,1000,300.4,0.0000,790,0
17.80,1000,303.9,0.1011,790,0
17.81,1000,326.9,0.0000,790,0
17.81,1000,350.7,0.0000,790,0
17.81,1000,343.3,0.0000,790,0
17.81,1000,337.1,0.0000,790,0
17.82,1000,346.8,0.0000,790,0
17.82,1000,343.2,0.0000,790,0
17.82,1000,332.8,0.0875,790,0
17.83,1000,326.7,0.0000,790,0
17.83,1000,346.5,0.0000,790,0
17.83,1000,350.4,0.0000,791,0
17.83,1000,331.4,0.0000,791,0
17.84,1000,344.3,0.0000,791,0
17.84,1000,339.6,0.0891,791,0
17.84,1000,302.7,0.0000,791,0
17.85,1000,343.3,0.0000,791,0
17.85,1000,341.1,0.0000,791,0
17.85,1000,323.6,0.0000,791,0
17.86,1000,338.8,0.0000,791,0
17.86,1000,313.2,0.0000,791,0
17.86,1000,351.5,0.0784,791,0
17.86,1000,330.4,0.0000,791,0
17.87,1000,331.5,0.0000,791,0
17.87,1000,343.0,0.0000,791,0
17.87,1000,369.5,0.0000,791,0
17.88,1000,343.0,0.0000,791,0
17.88,1000,359.3,0.0000,791,0
17.88,1000,321.6,0.0571,791,0
17.88,1000,345.0,0.0000,791,0
17.89,1000,336.9,0.0000,791,0
17.89,1000,301.5,0.0000,791,0
17.90,1000,256.0,0.0000,791,0
17.90,1000,311.7,0.0000,791,0
17.90,1000,338.3,0.0755,791,0
17.90,1000,360.0,0.0000,791,0
17.91,1000,317.4,0.0000,791,0
17.91,1000,351.0,0.0000,791,0
17.91,1000,321.3,0.0000,791,0
17.92,1000,332.8,0.0000,791,0
17.92,1000,346.1,0.0000,791,0
17.92,1000,299.5,0.0719,791,0
17.93,1000,340.3,0.0000,791,0
17.93,1000,325.6,0.0000,791,0
17.93,1000,325.5,0.0000,791,0
17.93,1000,353.3,0.0000,791,0
17.94,1000,362.0,0.0000,791,0
17.94,1000,309.5,0.0745,791,0
17.94,1000,290.4,0.0000,791,0
17.95,1000,331.1,0.0000,792,0
17.95,1000,333.7,0.0000,791,0
17.95,1000,360.8,0.0000,791,0
17.96,1000,321.5,0.0000,791,0
17.96,1000,354.7,0.0000,791,0
17.96,1000,329.4,0.0732,792,0
17.96,1000,328.8,0.0000,792,0
17.97,1000,355.3,0.0000,792,0
17.97,1000,329.1,0.0000,792,0
17.97,1000,342.8,0.0000,792,0
17.98,1000,340.2,0.0000,792,0
17.98,1000,290.1,0.0000,792,0
17.98,1000,333.0,0.0699,792,0
17.99,1000,360.2,0.0000,792,0
17.99,1000,316.2,0.0000,792,0
17.99,1000,352.6,0.0000,792,0
18.00,1000,238.2,0.0000,792,0
18.00,1000,363.1,0.0000,792,0
18.00,1000,341.9,0.0737,792,0
18.00,1000,285.8,0.0000,792,0
18.01,1000,262.5,0.0000,792,0
18.01,1000,340.3,0.0000,792,0
18.01,1000,360.9,0.0000,792,0
18.02,1000,360.9,0.0000,792,0
18.02,1000,312.5,0.0835,792,0
18.02,1000,329.8,0.0000,792,0
18.03,1000,308.5,0.0000,792,0
18.03,1000,352.3,0.0000,792,0
18.03,1000,332.7,0.0000,792,0
18.04,1000,306.5,0.0000,792,0
18.04,1000,360.5,0.0000,792,0
18.04,1000,347.3,0.0926,792,0
18.04,1000,331.4,0.0000,792,0
18.05,1000,357.6,0.0000,792,0
18.05,1000,279.3,0.0000,792,0
18.05,1000,353.1,0.0000,792,0
18.06,1000,348.3,0.0000,792,0
18.06,1000,342.3,0.0000,793,0
18.06,1000,347.7,0.0717,792,0
18.07,1000,335.9,0.0000,792,0
18.07,1000,321.8,0.0000,793,0
18.07,1000,328.8,0.0000,793,0
18.07,1000,335.8,0.0000,793,0
18.08,1000,268.3,0.0000,793,0
18.08,1000,320.0,0.0867,793,0
18.08,1000,313.6,0.0000,793,0
18.09,1000,335.3,0.0000,793,0
18.09,1000,296.9,0.0000,793,0
18.09,1000,336.6,0.0000,793,0
18.10,1000,329.7,0.0000,793,0
18.10,1000,322.3,0.0000,793,0
18.10,1000,350.2,0.0683,793,0
18.11,1000,350.6,0.0000,793,0
18.11,1000,333.6,0.0000,793,0
18.11,1000,335.9,0.0000,793,0
18.11,1000,311.3,0.0000,793,0
18.12,1000,348.3,0.0000,793,0
18.12,1000,296.9,0.0805,793,0
18.12,1000,327.4,0.0000,793,0
18.13,1000,338.1,0.0000,793,0
18.13,1000,296.8,0.0000,793,0
18.13,1000,354.1,0.0000,793,0
18.14,1000,345.1,0.0000,793,0
18.14,1000,307.9,0.0000,793,0
18.14,1000,341.3,0.0786,793,0
18.15,1000,340.9,0.0000,794,0
18.15,1000,330.4,0.0000,794,0
18.15,1000,335.1,0.0000,794,0
18.15,1000,310.4,0.0000,794,0
18.16,1000,269.4,0.0000,794,0
18.16,1000,340.1,0.0694,794,0
18.16,1000,296.6,0.0000,794,0
18.17,1000,344.9,0.0000,794,0
18.17,1000,322.0,0.0000,794,0
18.17,1000,338.6,0.0000,794,0
18.18,1000,160.2,0.0000,794,0
18.19,1000,187.3,0.0722,794,0
18.19,1000,311.6,0.0000,789,0
18.19,1000,333.5,0.0000,789,0
18.19,1000,327.1,0.0000,789,0
18.20,1000,360.7,0.0000,789,0
18.20,1000,340.7,0.0703,789,0
18.20,1000,315.5,0.0000,789,0
18.21,1000,318.5,0.0000,789,0
18.21,1000,295.1,0.0000,789,0
18.21,1000,330.0,0.0000,790,0
18.22,1000,354.2,0.0000,789,0
18.22,1000,325.6,0.0000,789,0
18.22,1000,328.8,0.0702,789,0
18.22,1000,333.2,0.0000,789,0
18.23,1000,291.9,0.0000,789,0
18.23,1000,322.5,0.0000,789,0
18.23,1000,353.2,0.0000,789,0
18.24,1000,353.4,0.0000,789,0
18.24,1000,355.9,0.0000,789,0
18.24,1000,319.7,0.0685,789,0
18.25,1000,346.0,0.0000,789,0
18.25,1000,333.7,0.0000,789,0
18.25,1000,336.5,0.0000,789,0
18.25,1000,349.8,0.0000,789,0
18.26,1000,358.9,0.0000,789,0
18.26,1000,312.9,0.0668,789,0
18.26,1000,318.1,0.0000,789,0
18.27,1000,330.7,0.0000,789,0
18.27,1000,339.7,0.0000,789,0
18.27,1000,327.0,0.0000,789,0
18.28,1000,318.2,0.0000,789,0
18.28,1000,262.4,0.0000,789,0
18.28,1000,316.6,0.0843,790,0
18.29,1000,346.2,0.0000,790,0
18.29,1000,344.7,0.0000,790,0
18.29,1000,353.2,0.0000,790,0
18.29,1000,350.8,0.0000,790,0
18.30,1000,361.5,0.0000,790,0
18.30,1000,333.1,0.0000,790,0
18.30,1000,345.7,0.0703,790,0
18.31,1000,356.8,0.0000,790,0
18.31,1000,369.9,0.0000,790,0
18.31,1000,361.2,0.0000,790,0
18.31,1000,332.3,0.0000,790,0
18.32,1000,306.5,0.0000,790,0
18.32,1000,343.4,0.0706,790,0
18.32,1000,367.1,0.0000,790,0
18.33,1000,355.6,0.0000,790,0
18.33,1000,359.3,0.0000,790,0
18.33,1000,313.5,0.0000,790,0
18.33,1000,359.4,0.0000,790,0
18.34,1000,332.9,0.0000,790,0
18.34,1000,301.2,0.0797,790,0
18.34,1000,347.2,0.0000,790,0
18.35,1000,347.6,0.0000,790,0
18.35,1000,342.6,0.0000,790,0
18.35,1000,325.1,0.0000,790,0
18.36,1000,319.4,0.0000,790,0
18.36,1000,348.3,0.0000,790,0
18.36,1000,303.8,0.0726,790,0
18.37,1000,337.3,0.0000,790,0
18.37,1000,314.2,0.0000,790,0
18.37,1000,321.6,0.0000,790,0
18.37,1000,360.8,0.0000,790,0
18.38,1000,355.9,0.0000,790,0
18.38,1000,298.1,0.0000,790,0
18.38,1000,345.3,0.0724,790,0
18.39,1000,360.8,0.0000,790,0
18.39,1000,352.2,0.0000,790,0
18.39,1000,363.5,0.0000,790,0
18.39,1000,330.9,0.0000,790,0
18.40,1000,354.0,0.0000,790,0
18.40,1000,329.4,0.0732,790,0
18.40,1000,341.2,0.0000,790,0
18.41,1000,360.0,0.0000,790,0
18.41,1000,356.6,0.0000,790,0
18.41,1000,328.9,0.0000,790,0
18.41,1000,360.4,0.0000,790,0
18.42,1000,293.6,0.0000,790,0
18.42,1000,351.7,0.0679,790,0
18.42,1000,360.7,0.0000,790,0
18.43,1000,329.3,0.0000,790,0
18.43,1000,331.4,0.0000,790,0
18.43,1000,356.9,0.0000,790,0
18.44,1000,317.0,0.0000,790,0
18.44,1000,309.8,0.0000,790,0
18.44,1000,301.5,0.0720,790,0
18.45,1000,271.7,0.0000,790,0
18.45,1000,360.5,0.0000,791,0
18.45,1000,331.9,0.0000,791,0
18.45,1000,347.6,0.0000,791,0
18.46,1000,335.9,0.0000,791,0
18.46,1000,272.7,0.1202,791,0
18.46,1000,356.3,0.0000,791,0
18.47,1000,322.3,0.0000,791,0
18.47,1000,337.6,0.0000,791,0
18.47,1000,331.5,0.0000,791,0
18.48,1000,284.3,0.0000,791,0
18.48,1000,340.0,0.0000,791,0
18.48,1000,316.0,0.0832,791,0
18.49,1000,361.0,0.0000,791,0
18.49,1000,348.7,0.0000,791,0
18.49,1000,324.3,0.0000,791,0
18.49,1000,349.2,0.0000,791,0
18.50,1000,360.2,0.0000,791,0
18.50,1000,316.6,0.0772,791,0
18.50,1000,356.1,0.0000,791,0
